name_id,camis,dba,cuisine_description,phone
21572,40978593,BONAO BAR AND GRILL,Latin American,7183460285
21573,40923055,D'OASIS BAR RESTAURANT,Latin American,7188217683
21574,50073215,EL NUEVO CARRIBENO,Latin American,2128313906
21575,41061923,LENOS BAR CAFE,Latin American,7185331113
21576,41156203,L'FONDA,Latin American,9175211631
21577,50063937,MISTER CANGREJO COLOMBIAN RESTAURANT,Latin American,3476008405
21578,41166072,QUIJOTE,Latin American,9293076007
21579,41105572,KABU BAR & LOUNGE,Latin American,7184298113
21580,50001353,SAZON'S NUNEZ,Latin American,3477507894
21581,41577301,COPPELIA CUBAN LUNCHEONETTE,Latin American,2128585001
21582,41299322,AMOR CUBANO,Latin American,2129961220
21583,40513133,EL CONTINENTAL RESTAURANT,Latin American,7188321327
21584,40743578,EL RUMBERO BAR RESTAURANT,Latin American,7188033125
21585,50076892,LA SELVA BAR & RESTAURANT,Latin American,7186979092
21586,50016142,LECHONERA LA ISLA,Latin American,2129961972
21587,41628667,ACUARIO CAFE,Latin American,6469230504
21588,41164793,LATINO'S BAR & GRILL RESTAURANT,Latin American,2127401313
21589,40369580,EL POTE ESPANOL,Latin American,2128896680
21590,50017467,MIS TIERRAS COLOMBIANAS,Latin American,7186727272
21591,50055346,SOPHIE'S CUBAN CUISINE,Latin American,2122217853
21592,40560112,EL MALECON RESTAURANT,Latin American,2128645648
21593,50084407,EL FOGON DOMINICANO RESTAURANT,Latin American,3472701708
21594,40960698,SCORPION,Latin American,7182057909
21595,40661017,HAIROS NIGHT CLUB,Latin American,7185076158
21596,50050673,DON EMILIO DINER RESTAURANT,Latin American,3478212778
21597,40394916,LA ISLA RESTAURANT,Latin American,7183871605
21598,50085068,NUEVO DON FRANCISCO RESTAURANT,Latin American,7186392665
21599,50073418,CACHAPA CACHAPA,Latin American,3473290673
21600,41291319,SUPER POLLO RESTAURANT,Latin American,7184180808
21601,41590665,LOS PAISITAS BAKERY & RESTAURANT,Latin American,9172970935
21602,41174643,ELSA LA REINA DEL CHICHARRON 3,Latin American,7182957383
21603,50078022,TERRAVITA BAR & KITCHEN,Latin American,6463704371
21604,41664735,EMILY BAR RESTAURANT,Latin American,7182056737
21605,50008640,CARIDAD RESTAURANT,Latin American,7186017660
21606,50015696,AAA CARIDAD,Latin American,3472611758
21607,41722899,MI CANDILEJAS RESTAURANT,Latin American,7182666161
21608,41433950,CARIBE RESTAURANT,Latin American,7188225704
21609,50000738,D'ANNA'S DELI & PIZZERIA,Latin American,7188780042
21610,40738973,CARIBBEAN SPORTS,Latin American,7183876793
21611,50077104,RIKO,Latin American,9292960370
21612,41466567,BAR VERDE,Latin American,2127776965
21613,50088643,EMPANADAS MONUMENTAL,Latin American,2129331663
21614,50087905,MI TIERRA,Latin American,7184803484
21615,41011463,MINI PICANTERIA EL GUAYAQUILENO RESTAURANT,Latin American,7187604982
21616,50092799,El MANTO RESTAURANT,Latin American,9178326048
21617,50092079,BARCHA,Latin American,6464550046
21618,50109951,POLLO SABROSO DEL VALLE EXPRESS,Latin American,3473193574
21619,41380595,EL PRESIDENTE # 2 RESTAURANT,Latin American,7186555245
21620,41536647,HAVANA CAFE,Latin American,7185181800
21621,41379215,POLLOS MARIO WOODHAVEN,Latin American,7185652055
21622,50058712,RICE & BEANS,Latin American,7182464635
21623,41018146,TROPICAL II RESTAURANT,Latin American,7183922734
21624,41322772,NANO BILLIARD CAFE,Latin American,6464094613
21625,50042574,CARIDAD EXPRESS RESTAURANT,Latin American,7184027571
21626,50065660,SOPHIE'S CUBAN CUISINE,Latin American,2129565719
21627,50088466,RINCON GUATEMALTECO,Latin American,6463630351
21628,40398642,LA LECHONERA CRIOLLA,Latin American,7182940500
21629,50078421,CAMPEON DEL POLLO RESTAURANT,Latin American,7182711455
21630,50001985,CHIFLEZ,Latin American,7182051385
21631,40393688,EL MOLINO ROJO RESTAURANT,Latin American,7185389642
21632,50010010,ANAIAH RESTAURANT,Latin American,7188588868
21633,41722632,"CAFE HABANA, CAFE HABANA TO GO",Latin American,2126252001
21634,50011217,MILENIO RESTAURANT BAR INC,Latin American,7186515870
21635,50043379,LOS TRES LAURELES,Latin American,3473199288
21636,50087475,KC GOURMET EMPANADAS,Latin American,9176757039
21637,41391237,EL MONUMENTAL RESTAURANT,Latin American,7187259727
21638,41523349,STEVEN RESTAURANT,Latin American,7186527778
21639,50087763,EVERTZ'S CAFE,Latin American,3479160037
21640,50087439,ANGELS CAFE,Latin American,7183298828
21641,50059875,1ST MAMA RESTAURANT,Latin American,7182093208
21642,50089657,PALOMA,Latin American,2124333800
21643,50064820,LA VECINA,Latin American,7187558942
21644,50042132,CASA RESTAURANT & LOUNGE,Latin American,3472627353
21645,50015903,LATIN CABANA,Latin American,7187293900
21646,50084131,CASA RUBIO CAFE,Latin American,9293280030
21647,50051014,LA PARADA RESTAURANT,Latin American,7183690115
21648,50015939,LA ESSENCIA RESTAURANT,Latin American,6464787219
21649,50088523,DORA RESTAURANT,Latin American,7189781945
21650,41681345,PUERTO PLATA RESTAURANT,Latin American,7185261126
21651,41271537,EL LIDER RESTAURANT,Latin American,7182202923
21652,40783591,CINDY RESTAURANT LUNCHEONETTE,Latin American,7186456192
21653,41399022,MI CASTILLO RESTAURANT,Latin American,7188322553
21654,41633093,EL CERRITO DEL CARMEN RESTAURANT,Latin American,7183397907
21655,41429004,ALTUS CAFE,Latin American,2129281367
21656,50072079,SANFRANCISCO RESTAURANT,Latin American,2129270651
21657,41305598,LUGO LOUNGE & RESTAURANT,Latin American,7183665366
21658,50100610,LA HUECA GUAYACA,Latin American,9294228471
21659,50077932,EL CARIDAD RESTAURANT,Latin American,7189753691
21660,41072640,PARAISO AZTECA RESTAURANT & BAR,Latin American,9175156471
21661,41290178,DOLL'S,Latin American,7182910102
21662,41103419,MERCADO'S CUISINE,Latin American,2124102793
21663,40886435,JENNIFER'S RESTAURANT,Latin American,7185231551
21664,50079485,CARIDAD SEAFOOD RESTAURANT,Latin American,7185836462
21665,41060830,CHIPICHAPE COLOMBIAN BAKERY,Latin American,3472176004
21666,50017111,J J SPORT RESTAURANT,Latin American,7182951200
21667,40373500,VICTOR'S CAFE,Latin American,2125867714
21668,41393496,VAQUEROS,Latin American,7183811042
21669,41271417,SOUTH OF FRANCE,Latin American,7188231133
21670,41721760,ALEX LUNCHEONETTE,Latin American,7184179465
21671,50098663,COSMICO,Latin American,3058786909
21672,41047349,JENNIFER CAFE,Latin American,9176745443
21673,50079890,MILLIE'S CUBAN CAFE,Latin American,3474258253
21674,50042465,TAVARES RESTAURANT,Latin American,3472404609
21675,50033769,NATIVIDAD RESTAURANT,Latin American,3472040733
21676,50063466,DOMINICAN FOOD CORP,Latin American,7184424616
21677,41396382,EL CONQUISTADOR RESTAURANT,Latin American,7185655491
21678,40391272,LINA RESTAURANT,Latin American,2125675031
21679,41702558,MAR Y TIERRA RESTAURANT & LOUNGE,Latin American,7186557764
21680,40401583,EL REY DE LA CARIDAD,Latin American,2122227383
21681,50078759,CABANA LATINA RESTAURANT,Latin American,2127950615
21682,41559459,FLOR DE BROADWAY RESTAURANT,Latin American,2122811556
21683,50084602,SAN MARCOS CAFE,Latin American,9176881846
21684,41264387,CUENCA COFFEE SHOP RESTAURANT,Latin American,7188474642
21685,41659848,LA BRISA DEL CIBAO,Latin American,7182054941
21686,50086261,EL MANGU RESTAURANT,Latin American,7185637409
21687,41237756,PUPUSERIA EL COMAL,Latin American,7185233353
21688,41482939,NUEVO SABOR RESTAURANT,Latin American,2125671515
21689,41447522,FLATBUSH LATIN GRILL,Latin American,7184622022
21690,50074620,CACHAPA CACHAPA 2,Latin American,3478514242
21691,41233053,LA CABANA SALVADORENA,Latin American,7184676810
21692,50017406,LECHE Y MIEL RESTAURANT,Latin American,7187085787
21693,50068493,TAMALES LUPITA,Latin American,3472797443
21694,40786301,EL RANCHITO DE DAISY,Latin American,7186613307
21695,50036394,BROWN SUGAR BAR & RESTAURANT,Latin American,6466883504
21696,50058155,COCINA LATINA,Latin American,2125442223
21697,50019203,SOPHIES CUBAN CUISINE,Latin American,2126086769
21698,41218916,TINA'S RESTAURANT,Latin American,2123154313
21699,50017674,CAOBA BROOKLYN BISTRO,Latin American,3474046886
21700,40554349,LA FAMILIA RESTAURANT,Latin American,7188327568
21701,41164472,RESTAURANTE ECUATORIANO GENESIS,Latin American,2129421222
21702,50086519,CUENCANITO,Latin American,7184720101
21703,50065078,MADE IN PUERTO RICO,Latin American,7186841309
21704,50012131,OLIVIA'S RESTAURANT & LOUNGE,Latin American,3472819588
21705,41406318,EL NUEVO BOHIO TROPICAL,Latin American,7184094442
21706,50057057,RIKO PERUVIAN CUISINE,Latin American,9178326758
21707,41166360,TANTRA LOUNGE,Latin American,7189374574
21708,50017475,EL PARROQUENO RESTAURANT,Latin American,7185650348
21709,41658324,MI CASA RESTAURANT,Latin American,7188499636
21710,41600495,MI PEQUENO EL SALVADOR RESTAURANT,Latin American,7186720853
21711,41068607,CAFE NUNEZ,Latin American,2125647444
21712,50035684,VSPOT ORGANIC,Latin American,2122543693
21713,41244516,RALPHS'S COFFEE SHOP & DINER,Latin American,7183279724
21714,41704868,TABU,Latin American,2123040144
21715,50073964,IGUANA BAR LOUNGE,Latin American,6462963691
21716,41245444,EL VIEJO YAYO REST II,Latin American,7189657299
21717,40664018,IFH EL BUFFET RESTAURANT | ALBERTO'S MOFONGO HOUSE,Latin American,2129425656
21718,41301857,FIESTA CAFE BAR,Latin American,7187332211
21719,41365127,YAQUE RIVER,Latin American,9176003611
21720,41106321,BARZOLA'S RESTAURANT III,Latin American,7182056900
21721,41219576,EMPERADOR ELIAS RESTAURANT,Latin American,7183887784
21722,50078726,LINDA AZOGUENITA BAKERY & RESTAURANT,Latin American,7185920200
21723,50001471,ROY'S RESTAURNT & BAR,Latin American,9174718937
21724,50071440,Mitad Del Mundo Bar Restaurant,Latin American,7184461900
21725,50079762,TIPICO DOMINICANO,Latin American,2129232700
21726,41101663,EL VALLE RESTAURANT,Latin American,7188608300
21727,41316593,CARIDAD & LOUIE'S RESTAURANT,Latin American,7188623939
21728,50056036,NORTHERN CAFE,Latin American,3477838044
21729,41326097,LA ESTRELLA RESTAURANT,Latin American,7189332815
21730,50044007,SHALON RESTAURANT,Latin American,7183640413
21731,50087693,LA NUEVA COLOMBIA,Latin American,7183963399
21732,50073806,MAMBI STEAKHOUSE,Latin American,2129289796
21733,50066403,BODEGUITA BK,Latin American,9173792367
21734,50036835,JENNY RESTAURANT,Latin American,7186171212
21735,41077507,LA NUEVA ESTRELLA BAR & RESTAURANT,Latin American,7186534111
21736,41037812,TAMBORIL RESTAURANT,Latin American,7187315900
21737,50085054,PUNTO DE SABOR EXPRESS,Latin American,7187088471
21738,50067398,69TH COFFEE SHOP,Latin American,3476428226
21739,50009197,EL RINCON CRIOLLO,Latin American,7186398158
21740,50071042,CARIDAD RESTAURANT,Latin American,7188477575
21741,50000310,LA CALENITA BAKERY,Latin American,7182058273
21742,41424312,LA TERNURA,Latin American,7186621519
21743,41445662,EL ABUELO GOZON,Latin American,7184242724
21744,41398230,QUISQUEYA RESTAURANT,Latin American,7184780704
21745,41417928,ALLEN RESTAURANT,Latin American,7188617564
21746,50044817,619 BAR & RESTAURANT EL SALVADORENO,Latin American,6466378179
21747,50007933,CARIDAD RESTAURANT,Latin American,9174737700
21748,40402026,ESTANCIA 460,Latin American,2124315093
21749,50079083,EL ENCEBOLLADO DE VICTOR,Latin American,7184844660
21750,50048403,METRO COFFEE SHOP,Latin American,7189270893
21751,41157590,SEBA-SEBA,Latin American,7188984088
21752,41172564,PALO SANTO,Latin American,7186366311
21753,41704440,12 CORAZONES RESTAURANT & BAR,Latin American,7182055575
21754,41651736,CARIDAD RESTAURANT,Latin American,2129279729
21755,50050465,SALVATORIA KITCHEN AND BAR,Latin American,7187772829
21756,40388901,EL CASTILLO DE JAGUA REST,Latin American,2129826412
21757,50034992,EMPANADAS MONUMENTAL,Latin American,6469645773
21758,50013704,ACAPULCO BAR RESTAURANT,Latin American,7186060062
21759,40919065,EDISON RESTAURANT,Latin American,7188931339
21760,50035853,NURIA'S RESTAURANT,Latin American,7182062181
21761,50000005,LA RUBIA RESTAURANT,Latin American,2126941616
21762,50100018,DON COQUI,Latin American,7182747474
21763,50009591,DOHA,Latin American,3473035001
21764,50112952,Antojitos Ecuatorian #2,Latin American,9292165149
21765,41264071,CAFE CORTADITO,Latin American,2126143080
21766,41426289,GEORGINA RESTAURANT,Latin American,7183286257
21767,41678706,TITOS EMPANADAS Y MAS,Latin American,9178193056
21768,41183402,RUBEN'S EMPANADAS,Latin American,2123616323
21769,41651670,CUPIDO'S RESTAURANT,Latin American,3474999340
21770,41123001,SAZON PEREZ RESTAURANT,Latin American,7182187993
21771,50015096,LA PULPERIA,Latin American,2129330757
21772,50055367,EL SABOR CARIBENO RESTAURANT,Latin American,7186020006
21773,50079609,LA CUCA,Latin American,9175704000
21774,50037963,GUARO DOMINICAN RESTAURANT,Latin American,7183975265
21775,41417901,PALADARES BAKERY & RESTAURANT,Latin American,3477384205
21776,50012857,SUSHI MAMBO,Latin American,3475133649
21777,41704299,LOS VERDES,Latin American,7182556600
21778,50083909,C LOUNGE,Latin American,6467097366
21779,40937799,ESTRELLA BAR & RESTAURANT,Latin American,7182937246
21780,50094878,LATINA'S KITCHEN & BAR,Latin American,3478620121
21781,50018443,VILLAS LOUNGE 2,Latin American,6465770726
21782,50016354,THE EMPANADA SPOT,Latin American,7185070400
21783,40869790,EL BUEN AMBIENTE,Latin American,7182201515
21784,41475322,TRUE COLORS BAR,Latin American,7186727505
21785,50068069,HOMBRES LOUNGE,Latin American,7189300886
21786,50072880,JORGE'S,Latin American,7184563900
21787,40967394,LOS CUENCANITOS,Latin American,7184261734
21788,41127243,MAMAJUANA CAFE,Latin American,2123040140
21789,41376328,CHIMICHURRI GRILL,Latin American,2125868655
21790,50036511,MATIZ LATIN CUISINE,Latin American,3473273740
21791,41615115,EL NUEVO CARIDAD RESTAURANT,Latin American,2127811880
21792,50002572,LA RUBIA RESTAURANT,Latin American,7183819847
21793,50100791,EL AZTECA,Latin American,2127955400
21794,50012601,STUDIO 151,Latin American,6469432816
21795,40803438,GRINI'S GRILL & RESTAURANT,Latin American,2126946274
21796,41709616,LA GUIRA RESTAURANT,Latin American,3474833611
21797,41383251,CARIDAD RESTAURANT,Latin American,7183646545
21798,41405086,REYNA RESTAURANT,Latin American,7187131593
21799,40738177,LA CABANA,Latin American,7188987593
21800,50059999,MANGU GRILL RESTAURANT,Latin American,3477350990
21801,50082949,D'ANGEL BILLIARDS,Latin American,6468371792
21802,41394214,NI-NA-AB RESTAURANT,Latin American,7186576355
21803,50000589,EL NUEVO BOHIO RESTAURANT,Latin American,7182994218
21804,50052463,JENAVIES CAFE,Latin American,7186841324
21805,40635976,LATIN BAKERY,Latin American,7189618900
21806,50045593,TAUROS BAR AND RESTAURANT,Latin American,7186076287
21807,50105203,SALAD BAR & DELI,Latin American,9293325550
21808,50058745,RICO CHIMI BROOKLYN,Latin American,3477157272
21809,41488065,BOCA CHICA QUEENS,Latin American,3472422226
21810,40972714,302 BAR,Latin American,3472995061
21811,50013978,EL PALACIO DE LAS EMPANADAS,Latin American,7182711616
21812,50069252,72 CIBAO RESTAURANT,Latin American,2123889824
21813,41620272,EL PUERTO DE ACAPULCO,Latin American,7182055554
21814,41583426,LA SABROSURA,Latin American,7187915035
21815,50112714,GENESIS RESTAURANT,Latin American,9293375300
21816,50033292,COSTAS,Latin American,7862817669
21817,41385282,LALI'S RESTAURANT,Latin American,6462474023
21818,41378125,PUNTO DE SABOR,Latin American,2129282298
21819,41254998,MORENA RESTAURANT,Latin American,7185843601
21820,50085792,LA HUECA,Latin American,7185651111
21821,50005287,BLEND,Latin American,6465462675
21822,40936721,EL PAISA BAR,Latin American,7184295622
21823,50103313,SABOR DE MI TIERRA RESTAURANT,Latin American,3472695549
21824,41659018,BAR & RESTAURANT EL SALVADORENO,Latin American,3478794891
21825,40564842,LA CABANA ARGENTINA,Latin American,7184265977
21826,50070481,SANGRIA CAFE,Latin American,3478436486
21827,50046787,EL RODEO,Latin American,3472039064
21828,50017295,EL PALO BAR RESTAURANT,Latin American,9179125951
21829,41277461,ANTONIO'S RESTAURANT,Latin American,7189923367
21830,50034294,PANADERIA LA AUTENTICA,Latin American,7182592606
21831,41621699,MI PASO CENTRO AMERICANO RESTAURANT,Latin American,2129280866
21832,40735273,EL PARAISO BAR & RESTAURANT,Latin American,9173097766
21833,41306447,EL NUEVO POLLO'S SABROSO,Latin American,7189048989
21834,41707137,NEW RANCHITO,Latin American,9176757262
21835,50083745,EMPANADAS ON THE HILL,Latin American,3475297772
21836,50012822,MELA'S CAFE & RESTAURANT,Latin American,7182686352
21837,40554463,EL GAUCHITO RESTAURANT,Latin American,7182718198
21838,50100392,FIREBALL,Latin American,6464100983
21839,40533002,DESSEO NIGHT CLUB,Latin American,7184585600
21840,50100546,DON MIGUEL RESTAURANT,Latin American,3479900384
21841,50057644,ZABROSURA RESTAURANT,Latin American,7184428700
21842,50101055,RD CARIDAD,Latin American,7186762811
21843,50080546,CRAFT EMPANADAS BY S&R,Latin American,3479645685
21844,50077250,CASA CLEMA RESTAURANT & BAR,Latin American,7189012692
21845,50080621,ILUSION TAVERN,Latin American,9177156728
21846,41654160,TIN MARIN RESTAURANT & LOUNGE,Latin American,7188844800
21847,50083283,SHANGHAI RED,Latin American,6462412542
21848,41221268,INTERNATIONAL COFFEE SHOP,Latin American,7183660904
21849,50089640,LOMA RESTAURANT #2,Latin American,3474421590
21850,50106215,KARRIBEAN RESTAURANT,Latin American,2122546150
21851,50101125,EMPANADAS BY CHEFS,Latin American,3478206139
21852,40999540,LA ESQUINA CRIOLLA,Latin American,7186995579
21853,40860476,RICE & BEANS LECHONERA,Latin American,7187400265
21854,50046205,MATECANA BAKERY & RESTAURANT,Latin American,7186990660
21855,50052256,NORWINDS,Latin American,7184171450
21856,41325913,MIGDALIA PLACE,Latin American,9178374817
21857,40963282,TIPICO DOMINICANO RESTAURANT,Latin American,7187247917
21858,50088100,RICE & BEANS,Latin American,6317549804
21859,41688171,HABANA OUTPOST (Barclay Center),Latin American,9176186310
21860,50088520,EL SAZON DE MI ABUELA RESTAURANT,Latin American,3472849014
21861,50105482,CABANA LATINA,Latin American,2127950615
21862,50100676,EL VALLE JEROME,Latin American,3479479344
21863,41577295,LECHONERA TROPICAL & GRILL,Latin American,2127221344
21864,50054887,TU CASA RESTAURANT AND CATERING,Latin American,7188138329
21865,41040222,EL RINCONCITO DE NAGUA,Latin American,7182960026
21866,50013059,COCINA TALLER,Latin American,9174594125
21867,41502332,EL NUEVO POLLO RESTURANT #2,Latin American,3478105304
21868,50111065,CON SOFRITO,Latin American,2129242424
21869,50001193,EL NUEVO YAUCO RESTAURANT,Latin American,7183865913
21870,41633091,KING GRILL RESTAURANT,Latin American,3476347063
21871,50011304,LA TRONCALENA RESTAURANT,Latin American,3476171957
21872,41360467,WESTSIDE COFFEE SHOP RESTAURANT,Latin American,2123340185
21873,50001754,RINCON LATINO RESTAURANT,Latin American,9292223241
21874,50009667,EL GRAN CASTILLO DE JAGUA RESTAURANT,Latin American,7186228700
21875,41714016,LA ABUNDANCIA,Latin American,7183358800
21876,50070387,EMPANADAS MONUMENTAL,Latin American,3479474700
21877,40698840,GALICIA BAR,Latin American,3472550587
21878,41435037,SALIMAR,Latin American,9179815492
21879,41562854,EL TUCANAZO BAR,Latin American,3479653206
21880,50042658,FISH & SHRIMP RESTAURANT SPOT,Latin American,2127955562
21881,41184659,LA CASA DEL MOFONGO,Latin American,2127401200
21882,50046516,EL CASTILLO DE JAGUA,Latin American,3478529114
21883,50054404,EL NUEVO JOBO RESTAURANT & BAR,Latin American,2127401616
21884,40560823,LENA RESTAURANT,Latin American,7182955330
21885,41497089,EL NUEVO TAINO,Latin American,2125439635
21886,41050171,CUBA,Latin American,2124207878
21887,41718481,DORAS CAFFE,Latin American,7186394521
21888,50002554,LOS CHUZOS,Latin American,7186517709
21889,40996589,GENA'S GRILL,Latin American,2124733700
21890,50099785,MONTAÑITA RESTAURANT,Latin American,7184464622
21891,50086580,PR Sazon,Latin American,7188852222
21892,41034123,POLLOS MARIO,Latin American,7182057777
21893,50086939,EL VALLE RESTAURANT,Latin American,3474981171
21894,50000338,ZORALIE RESTAURANT,Latin American,6465903751
21895,40871403,LIBERATO RESTAURANT,Latin American,7185845000
21896,41241694,EL NUEVO AMANECER RESTAURANT,Latin American,2128629280
21897,50088164,SABOR DE MI TIERRA,Latin American,9293491227
21898,50070029,LA COCINA DE YALA,Latin American,3474222693
21899,50015846,LA RUANA PAISA,Latin American,7185078191
21900,50106693,2020 SABORES LATINOS REST & BAKERY,Latin American,3475714461
21901,40665730,GRAND HAVANA ROOM,Latin American,2122451600
21902,41690004,SOPHIE'S CUBAN CUISINE,Latin American,7182430911
21903,50101060,BAGELS AND MORE,Latin American,7188691335
21904,50051778,PRONTITO,Latin American,3475564950
21905,41067289,TINA'S CUBAN CUISINE,Latin American,2126793500
21906,50076854,CANAVE,Latin American,6468500158
21907,50032828,POKITO,Latin American,9179091542
21908,50008320,BROADWAY BAKERY,Latin American,7187794642
21909,50086019,BOCAITO,Latin American,3476171606
21910,41511660,EL ECONOMICO RESTAURANT,Latin American,7186015577
21911,50066689,TD BIG J DELI CORP.,Latin American,7183922525
21912,50066276,EL SABOR AZOGUENO BAKERY & RESTAURANT,Latin American,9178326801
21913,50002074,RECUERDO RESTAURANT,Latin American,7183591370
21914,50037651,SABOR TROPICAL,Latin American,2123045144
21915,50015646,ANDREA'S RESTAURANT,Latin American,7182933800
21916,41239497,WILLIE'S STEAK HOUSE,Latin American,7188229697
21917,50072987,CAOBA,Latin American,7189222186
21918,50100532,BAKERY RESTAURANT LOS PARCEROS,Latin American,6468415851
21919,50017235,EL SOMBRERO,Latin American,2122544188
21920,40998470,ANDY'S RESTAURAUNT,Latin American,2128602614
21921,50069861,CHIMI EXPRESS RESTAURANT,Latin American,7184275513
21922,50049598,LAST STOP BAR & GRILL,Latin American,3474274543
21923,41629759,PL LOUNGE RESTAURANT,Latin American,6463265165
21924,50001489,NEW POLODOS LOUNGE,Latin American,3478638320
21925,41165717,POLLOS A LA BRASA MARION,Latin American,7187798100
21926,50012808,CALLE DAO,Latin American,2122219002
21927,40837042,MALECON RESTAURANT,Latin American,7184325155
21928,41302692,ARMANDO'S POLLO RICO RESTAURANT,Latin American,7184418441
21929,41553437,LA PUNTILLA BAR & RESTAURANT,Latin American,7184243836
21930,41614531,SILHOUETTE RESTAURANT LOUNGE,Latin American,7186010777
21931,50036072,LUISA CHIMICHURRY,Latin American,2127811489
21932,41554490,FLORINDA RESTAURANT,Latin American,3479616100
21933,41068451,GRAND OASIS RESTAURANT,Latin American,7183274067
21934,41321647,PARK AVENUE LUNCHEONETTE,Latin American,7186436434
21935,41261148,EL VALLE RESTAURANT,Latin American,7185855858
21936,50074238,LA CASA DEL MOFONGO AND PIANO BAR,Latin American,2125448888
21937,41622842,RUBI ROSA RESTAURANT & BAR,Latin American,7186077669
21938,50002580,OCHE A TU GUSTO,Latin American,6469644361
21939,50006312,FEFITA'S,Latin American,3476631398
21940,50086940,LA BARRICA BAR & GRILL,Latin American,3476155052
21941,50100124,CARIDAD LIGHT FOOD,Latin American,3478623128
21942,40364439,SEVILLA RESTAURANT,Latin American,2129293189
21943,41474378,ZENGO NYC,Latin American,2128088110
21944,50002641,EL RINCONCITO DEL SABOR DOMINICANO,Latin American,9178011300
21945,50016323,D' MONTAZO RESTAURANT,Latin American,7184973978
21946,50033436,LA PARADA EXPRESS RESTAURANT,Latin American,7189654800
21947,50065305,BOCA CHICA SEAFOOD,Latin American,6463620977
21948,50105728,CARIDAD RESTAURANT,Latin American,9293959033
21949,41355257,CASTILLO RESTAURANT,Latin American,7184377676
21950,41423266,EL PATIO,Latin American,7182175159
21951,50063488,EL BUEN SABOR,Latin American,9195375734
21952,50044795,MONTESPINO RESTAURANT,Latin American,9174718991
21953,50074204,MR. MARIO,Latin American,7189617398
21954,50014157,POLLO SABROSO RESTAURANT,Latin American,7169071057
21955,50042839,LATIN BITES,Latin American,2125854250
21956,41499986,EL GAUCHITO II,Latin American,7186614262
21957,50074193,ESTRELLA BRONX RESTAURANT,Latin American,7183290166
21958,40398658,CAFE 75 BAR,Latin American,7184299810
21959,50046863,COCINA DEL SUR,Latin American,6462741995
21960,50089680,JM COFFEE SHOP RESTAURANT,Latin American,7187847045
21961,50004377,AREPAS CAFE,Latin American,7189373835
21962,40844457,LA ISLA,Latin American,7187489375
21963,50050922,LETICIAS RESTAURANT,Latin American,7185778180
21964,40399373,LA BARCA RESTAURANT,Latin American,2129281090
21965,50051765,LA POLLERA DE MARIO,Latin American,7187298586
21966,50078651,LUIGGY SNACK,Latin American,3472974007
21967,41070673,AMOR KARAOKE & BAR,Latin American,7184247562
21968,41637082,NUTRIPAN COLOMBIAN BAKERY,Latin American,7187604444
21969,50072097,BARCELO RESTAURANT,Latin American,9179091511
21970,50003549,EL SABROSO RESTAURANT,Latin American,2122841118
21971,50075774,EL CAMPEON DE LOS POLLOS 2,Latin American,7184801552
21972,41302020,PAMPAS ARGENTINAS,Latin American,7182689606
21973,41449122,TABARE,Latin American,3473350187
21974,41650869,CHIMU,Latin American,7183830045
21975,50035537,ZONI CANTINA AND COCINA,Latin American,2125645897
21976,50067461,REPUBLICA,Latin American,6468959444
21977,50075119,BOLIVIAN LLAMA PARTY,Latin American,3473955481
21978,40797031,PICANTERIA EL AUSTRO,Latin American,7183969886
21979,40847025,EL PULGARCITO DE AMERICA,Latin American,7186477762
21980,40950399,POLLOS A LA BRASA MARIO,Latin American,7184578800
21981,50048262,DOMINICANA POLLO SABROSO RESTAURANT,Latin American,7182944403
21982,50001060,TAQUERIA CHILA,Latin American,7187794685
21983,50089691,BRUCE & ARMANI GOURMET LOUNGE,Latin American,3474420365
21984,50073182,MOJITOS RESTAURANT BAR,Latin American,9292080777
21985,50071914,LA CABANA PERUANA RESTAURANT,Latin American,7187342259
21986,50089662,GRANO DE CAFE,Latin American,9176879141
21987,50103506,Q KACHAPA,Latin American,2129282898
21988,40545375,POST BILLIARDS CAFE,Latin American,2125691840
21989,50017896,SANGRIA,Latin American,7183582727
21990,41546745,MI SABOR CAFE,Latin American,7186026160
21991,41674682,EL NUEVO CARIDAD RESTAURANT,Latin American,2128608187
21992,50100294,TOPAREPA,Latin American,2122039390
21993,50073979,LECHONERA POLLO SABROSO RESTAURANT,Latin American,3475977110
21994,50004146,CRYSTAL'S RESTAURANT,Latin American,3475369223
21995,50015891,MIRELI RESTAURANT,Latin American,9174737593
21996,40366879,LA FUSTA RESTAURANT,Latin American,7184298222
21997,41456053,LA ABUNDANCIA BAKERY AND RESTAURAN,Latin American,7182055021
21998,50093898,CARIDAD,Latin American,7188928322
21999,50085352,RAICES,Latin American,2127293814
22000,41079206,COCO'S PIZZA & RESTAURANT,Latin American,7183480585
22001,50046741,STOP809,Latin American,6469187369
22002,41420952,LA CASA DE LOS ANOJITOS,Latin American,7187792949
22003,50037167,SOFRITO,Latin American,2127545999
22004,41014056,REYES RESTAURANT,Latin American,7187529577
22005,41563691,ECUADORIAN RESTAURANT II,Latin American,3475071286
22006,50105453,BOLIVIAN LLAMA PARTY,Latin American,3474185461
22007,41337181,EL TIO PIO,Latin American,7188753097
22008,41167580,POCO LOCO BAR,Latin American,3478258858
22009,50076495,SANTA SALSA,Latin American,3473652710
22010,41559330,LA PALMA RESTAURANT OF FAR ROCKAWAY,Latin American,7184711223
22011,50098771,ANTOJITOS JUICE BAR,Latin American,3472202955
